task,regime,split,seed,topology_need,collision_sensitivity,support_sensitivity,regime_impact,perception_noise,support_risk,passage_risk,stress,perception_shift,delay,reach_shift,support_cascade,false_alarm_pressure,latency_pressure,v5_change_probability,v5_base_risk
shelf_retrieval,occlusion_reveal_hide,nominal,3,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,4,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,5,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,6,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,7,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,8,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,occlusion_reveal_hide,nominal,9,0.86000,0.62000,0.24000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.42899,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,0,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,1,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,2,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,3,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,4,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,5,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,6,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,7,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,8,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,object_stack_dependency_flip,nominal,9,0.86000,0.62000,0.24000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.45797,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,0,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,1,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,2,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,3,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,4,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,5,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,6,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,7,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,8,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,reachable_component_split_merge,nominal,9,0.86000,0.62000,0.24000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46441,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,0,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,1,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,2,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,3,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,4,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,5,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,6,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,7,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,8,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,tool_access_tunnel_blockage,nominal,9,0.86000,0.62000,0.24000,0.74000,0.10000,0.30000,0.84000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44187,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,0,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,1,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,2,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,3,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,4,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,5,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,6,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,7,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,8,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,kinematic_trap_creation,nominal,9,0.86000,0.62000,0.24000,0.85000,0.06000,0.36000,0.72000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47729,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,0,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,1,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,2,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,3,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,4,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,5,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,6,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,7,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,8,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
shelf_retrieval,dynamic_affordance_inversion,nominal,9,0.86000,0.62000,0.24000,0.82000,0.12000,0.58000,0.62000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.46763,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,0,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,1,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,2,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,3,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,4,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,5,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,6,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,7,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,8,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,passage_closure_opening,nominal,9,0.94000,0.80000,0.22000,0.76000,0.06000,0.20000,0.88000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.47107,0.01000
narrow_passage_bin_pick,support_removal,nominal,0,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,1,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,2,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,3,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,4,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,5,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,6,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,7,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,8,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,support_removal,nominal,9,0.94000,0.80000,0.22000,0.83000,0.05000,0.88000,0.20000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.49571,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,0,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,1,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,2,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,3,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,4,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,5,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,6,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,7,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,8,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,occlusion_reveal_hide,nominal,9,0.94000,0.80000,0.22000,0.70000,0.17000,0.24000,0.30000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.44996,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,0,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,1,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,2,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,3,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,4,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,5,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,6,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,7,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,8,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,object_stack_dependency_flip,nominal,9,0.94000,0.80000,0.22000,0.79000,0.08000,0.78000,0.24000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48163,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,0,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,1,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,2,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,3,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,4,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,5,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,6,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
narrow_passage_bin_pick,reachable_component_split_merge,nominal,7,0.94000,0.80000,0.22000,0.81000,0.07000,0.42000,0.74000,0.10000,0.06000,0.00000,0.00000,0.02000,0.05000,0.04000,0.48867,0.01000
